origin.population,ECM.component,ECM.value,receiving.population,ECM.receptor,receptor.value,target.gene,target.value,TF,TF.value,annotation
12,COL1A1,0.732,12,CD44,0.259,VIM,1,FOXC1,1,
12,COL1A1,0.732,12,CD44,0.259,MGP,0.206,FOXC1,1,
12,FN1,1,12,CD44,0.259,MGP,0.206,FOXC1,1,
12,FN1,1,12,CD44,0.259,VIM,1,FOXC1,1,
12,COL4A1,0.124,12,CD44,0.259,TAGLN,0.643,FOXC1,1,
12,COL1A1,0.732,12,CD44,0.259,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,CD44,0.259,TAGLN,0.643,FOXC1,1,
12,COL1A1,0.732,12,CD44,0.259,TPM2,0.01,MYC,0.01,
12,COL4A1,0.124,12,CD44,0.259,TPM2,0.01,MYC,0.01,
12,COL4A1,0.124,12,CD44,0.259,VIM,1,FOXC1,1,
12,COL1A1,0.732,12,DDR1,0.073,MGP,0.206,FOXC1,1,
12,FN1,1,12,DDR1,0.073,TPM2,0.01,MYC,0.01,
12,COL1A1,0.732,12,DDR1,0.073,VIM,1,FOXC1,1,
12,FN1,1,12,DDR1,0.073,MGP,0.206,FOXC1,1,
12,FN1,1,12,DDR1,0.073,TAGLN,0.643,FOXC1,1,
12,COL1A1,0.732,12,DDR1,0.073,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,DDR1,0.073,VIM,1,FOXC1,1,
12,COL1A1,0.732,12,DDR1,0.073,TPM2,0.01,MYC,0.01,
12,FN1,1,12,EGFR,0.034,VIM,1,FOXC1,1,
12,IGFBP3,0.04,12,EGFR,0.034,VIM,1,FOXC1,1,
12,FN1,1,12,EGFR,0.034,MGP,0.206,FOXC1,1,
12,IGFBP3,0.04,12,EGFR,0.034,MGP,0.206,FOXC1,1,
12,IGFBP3,0.04,12,EGFR,0.034,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,EGFR,0.034,TAGLN,0.643,FOXC1,1,
12,IGFBP3,0.04,12,EGFR,0.034,TPM2,0.01,MYC,0.01,
12,FN1,1,12,EGFR,0.034,TPM2,0.01,MYC,0.01,
12,FN1,1,12,FN1,1,TPM2,0.01,MYC,0.01,
12,FN1,1,12,FN1,1,MGP,0.206,FOXC1,1,
12,CCN2,0.01,12,FN1,1,TPM2,0.01,MYC,0.01,
12,FN1,1,12,FN1,1,VIM,1,FOXC1,1,
12,CCN2,0.01,12,FN1,1,MGP,0.206,FOXC1,1,
12,CCN2,0.01,12,FN1,1,VIM,1,FOXC1,1,
12,CCN2,0.01,12,FN1,1,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,FN1,1,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,IGF2R,0.011,MGP,0.206,FOXC1,1,
12,FN1,1,12,IGF2R,0.011,VIM,1,FOXC1,1,
12,FN1,1,12,IGF2R,0.011,TAGLN,0.643,FOXC1,1,
12,FN1,1,12,IGF2R,0.011,TPM2,0.01,MYC,0.01,
12,FN1,1,12,ITGA1,0.029,TPM2,0.01,MYC,0.01,a1b1 complex is enriched in the population
12,FN1,1,12,ITGA1,0.029,TAGLN,0.643,FOXC1,1,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA1,0.029,VIM,1,FOXC1,1,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA1,0.029,TAGLN,0.643,FOXC1,1,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA1,0.029,TPM2,0.01,MYC,0.01,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA1,0.029,VIM,1,FOXC1,1,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA1,0.029,MGP,0.206,FOXC1,1,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA1,0.029,TPM2,0.01,MYC,0.01,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA1,0.029,MGP,0.206,FOXC1,1,a1b1 complex is enriched in the population
12,FN1,1,12,ITGA1,0.029,VIM,1,FOXC1,1,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA1,0.029,TAGLN,0.643,FOXC1,1,a1b1 complex is enriched in the population
12,FN1,1,12,ITGA1,0.029,MGP,0.206,FOXC1,1,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA2,0.012,TAGLN,0.643,FOXC1,1,a2b1 complex is enriched in the population
12,FN1,1,12,ITGA2,0.012,TPM2,0.01,MYC,0.01,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA2,0.012,TPM2,0.01,MYC,0.01,a2b1 complex is enriched in the population
12,FN1,1,12,ITGA2,0.012,VIM,1,FOXC1,1,a2b1 complex is enriched in the population
12,FN1,1,12,ITGA2,0.012,MGP,0.206,FOXC1,1,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA2,0.012,MGP,0.206,FOXC1,1,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA2,0.012,MGP,0.206,FOXC1,1,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA2,0.012,TPM2,0.01,MYC,0.01,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA2,0.012,TAGLN,0.643,FOXC1,1,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA2,0.012,VIM,1,FOXC1,1,a2b1 complex is enriched in the population
12,FN1,1,12,ITGA2,0.012,TAGLN,0.643,FOXC1,1,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA2,0.012,VIM,1,FOXC1,1,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA3,0.034,TAGLN,0.643,FOXC1,1,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA3,0.034,VIM,1,FOXC1,1,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA3,0.034,TPM2,0.01,MYC,0.01,a3b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA3,0.034,VIM,1,FOXC1,1,a3b1 complex is enriched in the population
12,FN1,1,12,ITGA3,0.034,MGP,0.206,FOXC1,1,a3b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA3,0.034,MGP,0.206,FOXC1,1,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA3,0.034,MGP,0.206,FOXC1,1,a3b1 complex is enriched in the population
12,FN1,1,12,ITGA3,0.034,TAGLN,0.643,FOXC1,1,a3b1 complex is enriched in the population
12,FN1,1,12,ITGA3,0.034,TPM2,0.01,MYC,0.01,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA3,0.034,TAGLN,0.643,FOXC1,1,a3b1 complex is enriched in the population
12,FN1,1,12,ITGA3,0.034,VIM,1,FOXC1,1,a3b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA3,0.034,TPM2,0.01,MYC,0.01,a3b1 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,TPM2,0.01,MYC,0.01,a6b1 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,TPM2,0.01,MYC,0.01,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,VIM,1,FOXC1,1,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,VIM,1,FOXC1,1,a6b4 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,VIM,1,FOXC1,1,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,VIM,1,FOXC1,1,a6b4 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,TPM2,0.01,MYC,0.01,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,TPM2,0.01,MYC,0.01,a6b4 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,TAGLN,0.643,FOXC1,1,a6b1 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,TAGLN,0.643,FOXC1,1,a6b4 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,MGP,0.206,FOXC1,1,a6b1 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,MGP,0.206,FOXC1,1,a6b4 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,VIM,1,FOXC1,1,a6b1 complex is enriched in the population
12,FN1,1,12,ITGA6,0.024,VIM,1,FOXC1,1,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,MGP,0.206,FOXC1,1,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,MGP,0.206,FOXC1,1,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,TPM2,0.01,MYC,0.01,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,TPM2,0.01,MYC,0.01,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,TAGLN,0.643,FOXC1,1,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA6,0.024,TAGLN,0.643,FOXC1,1,a6b4 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,TAGLN,0.643,FOXC1,1,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,TAGLN,0.643,FOXC1,1,a6b4 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,MGP,0.206,FOXC1,1,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA6,0.024,MGP,0.206,FOXC1,1,a6b4 complex is enriched in the population
12,FN1,1,12,ITGA7,0.01,TPM2,0.01,MYC,0.01,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA7,0.01,VIM,1,FOXC1,1,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA7,0.01,TPM2,0.01,MYC,0.01,a7b1 complex is enriched in the population
12,FN1,1,12,ITGA7,0.01,MGP,0.206,FOXC1,1,a7b1 complex is enriched in the population
12,FN1,1,12,ITGA7,0.01,VIM,1,FOXC1,1,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA7,0.01,TPM2,0.01,MYC,0.01,a7b1 complex is enriched in the population
12,FN1,1,12,ITGA7,0.01,TAGLN,0.643,FOXC1,1,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA7,0.01,TAGLN,0.643,FOXC1,1,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA7,0.01,TAGLN,0.643,FOXC1,1,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA7,0.01,MGP,0.206,FOXC1,1,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA7,0.01,MGP,0.206,FOXC1,1,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA7,0.01,VIM,1,FOXC1,1,a7b1 complex is enriched in the population
12,FN1,1,12,ITGA8,0.186,VIM,1,FOXC1,1,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA8,0.186,TPM2,0.01,MYC,0.01,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA8,0.186,VIM,1,FOXC1,1,a8b1 complex is enriched in the population
12,FN1,1,12,ITGA8,0.186,MGP,0.206,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA8,0.186,TPM2,0.01,MYC,0.01,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA8,0.186,TAGLN,0.643,FOXC1,1,a8b1 complex is enriched in the population
12,FN1,1,12,ITGA8,0.186,TAGLN,0.643,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGA8,0.186,MGP,0.206,FOXC1,1,a8b1 complex is enriched in the population
12,FN1,1,12,ITGA8,0.186,TPM2,0.01,MYC,0.01,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA8,0.186,TAGLN,0.643,FOXC1,1,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA8,0.186,VIM,1,FOXC1,1,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGA8,0.186,MGP,0.206,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,TAGLN,0.643,FOXC1,1,aVb5 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,TAGLN,0.643,FOXC1,1,aVb1 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,VIM,1,FOXC1,1,aVb5 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,VIM,1,FOXC1,1,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,MGP,0.206,FOXC1,1,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,MGP,0.206,FOXC1,1,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,VIM,1,FOXC1,1,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,VIM,1,FOXC1,1,aVb1 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,VIM,1,FOXC1,1,aVb5 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,VIM,1,FOXC1,1,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,TPM2,0.01,MYC,0.01,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,TPM2,0.01,MYC,0.01,aVb1 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,MGP,0.206,FOXC1,1,aVb5 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,MGP,0.206,FOXC1,1,aVb1 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,TAGLN,0.643,FOXC1,1,aVb5 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,TAGLN,0.643,FOXC1,1,aVb1 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,TPM2,0.01,MYC,0.01,aVb5 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,TPM2,0.01,MYC,0.01,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,TAGLN,0.643,FOXC1,1,aVb5 complex is enriched in the population
12,COL4A1,0.124,12,ITGAV,0.043,TAGLN,0.643,FOXC1,1,aVb1 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,MGP,0.206,FOXC1,1,aVb5 complex is enriched in the population
12,FN1,1,12,ITGAV,0.043,MGP,0.206,FOXC1,1,aVb1 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,TPM2,0.01,MYC,0.01,aVb5 complex is enriched in the population
12,COL1A1,0.732,12,ITGAV,0.043,TPM2,0.01,MYC,0.01,aVb1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a1b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,aVb1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a7b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a2b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a3b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a6b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,VIM,1,FOXC1,1,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,VIM,1,FOXC1,1,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,VIM,1,FOXC1,1,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,VIM,1,FOXC1,1,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,VIM,1,FOXC1,1,a3b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,VIM,1,FOXC1,1,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,VIM,1,FOXC1,1,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,MGP,0.206,FOXC1,1,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a3b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,aVb1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a8b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a1b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,aVb1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a7b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a2b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a3b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a6b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,VIM,1,FOXC1,1,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,VIM,1,FOXC1,1,aVb1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,VIM,1,FOXC1,1,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,VIM,1,FOXC1,1,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,VIM,1,FOXC1,1,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,VIM,1,FOXC1,1,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,VIM,1,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,MGP,0.206,FOXC1,1,aVb1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a8b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a1b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,MGP,0.206,FOXC1,1,aVb1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a7b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a2b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a3b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a6b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,MGP,0.206,FOXC1,1,a8b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,VIM,1,FOXC1,1,a1b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,VIM,1,FOXC1,1,aVb1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,VIM,1,FOXC1,1,a7b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,VIM,1,FOXC1,1,a2b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,VIM,1,FOXC1,1,a3b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,VIM,1,FOXC1,1,a6b1 complex is enriched in the population
12,FN1,1,12,ITGB1,0.109,VIM,1,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a1b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,aVb1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a7b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a2b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a3b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a6b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a3b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TPM2,0.01,MYC,0.01,a8b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a1b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,aVb1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a7b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a2b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a3b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a6b1 complex is enriched in the population
12,COL4A1,0.124,12,ITGB1,0.109,TAGLN,0.643,FOXC1,1,a8b1 complex is enriched in the population
12,COL1A1,0.732,12,ITGB4,0.041,MGP,0.206,FOXC1,1,a6b4 complex is enriched in the population
12,FN1,1,12,ITGB4,0.041,VIM,1,FOXC1,1,a6b4 complex is enriched in the population
12,COL4A1,0.124,12,ITGB4,0.041,VIM,1,FOXC1,1,a6b4 complex is enriched in the population
12,FN1,1,12,ITGB4,0.041,TPM2,0.01,MYC,0.01,a6b4 complex is enriched in the population
12,COL4A1,0.124,12,ITGB4,0.041,TPM2,0.01,MYC,0.01,a6b4 complex is enriched in the population
12,COL4A1,0.124,12,ITGB4,0.041,TAGLN,0.643,FOXC1,1,a6b4 complex is enriched in the population
12,COL1A1,0.732,12,ITGB4,0.041,VIM,1,FOXC1,1,a6b4 complex is enriched in the population
